name,email,role,job_level,Manager,Start_date,nationality,residence,Gender,business_group,staff_id,username,position,position_level,styles,industries,software,citizenship,date_of_mobility,previous_role,previous_manager,previous_job_level,previous_functional_group
Charles Solis,charles.solis@domain.com,Specialist Creative,1b,Annika Alvarez,04-10-21,South Africa,South Africa,Male,Business Function,10200,charles.solis,SPECIALIST,3,[],[Other],"[SquareSpace, Shopify, PowerPoint, Photoshop, Illustrator]",South Africa,24-09-23,Digital Designer,Annika Alvarez,,Business Function
Charles Solis,charles.solis@domain.com,Specialist Creative,1b,Annika Alvarez,04-10-21,South Africa,South Africa,Male,Business Function,10200,charles.solis,SPECIALIST,3,[],[Other],"[SquareSpace, Shopify, PowerPoint, Photoshop, Illustrator]",South Africa,25-09-23,Digital Designer,Annika Alvarez,1a,Business Function
Charles Solis,charles.solis@domain.com,Specialist Creative,1b,Annika Alvarez,04-10-21,South Africa,South Africa,Male,Business Function,10200,charles.solis,SPECIALIST,3,[],[Other],"[SquareSpace, Shopify, PowerPoint, Photoshop, Illustrator]",South Africa,18-06-24,Specialist Creative,Annika Alvarez,1b,Business Function
Miracle Trujillo,miracle.trujillo@domain.com,Creative Project Manager,2b,Cecilia Fleming,14-02-22,Colombia,Colombia,Female,CPM,10201,miracle.trujillo,ADMIN,5,[],"[Finance, Technology, Corporate]","[SquareSpace, Shopify, PowerPoint, Photoshop, Illustrator]",Colombia,25-11-22,Creative Project Manager,,1,CPM
Miracle Trujillo,miracle.trujillo@domain.com,Creative Project Manager,2b,Cecilia Fleming,14-02-22,Colombia,Colombia,Female,CPM,10201,miracle.trujillo,ADMIN,5,[],"[Finance, Technology, Corporate]","[SquareSpace, Shopify, PowerPoint, Photoshop, Illustrator]",Colombia,01-02-23,Creative Project Manager,,1,CPM
Miracle Trujillo,miracle.trujillo@domain.com,Creative Project Manager,2b,Cecilia Fleming,14-02-22,Colombia,Colombia,Female,CPM,10201,miracle.trujillo,ADMIN,5,[],"[Finance, Technology, Corporate]","[SquareSpace, Shopify, PowerPoint, Photoshop, Illustrator]",Colombia,17-03-23,Creative Project Manager,,1,CPM
Miracle Trujillo,miracle.trujillo@domain.com,Creative Project Manager,2b,Cecilia Fleming,14-02-22,Colombia,Colombia,Female,CPM,10201,miracle.trujillo,ADMIN,5,[],"[Finance, Technology, Corporate]","[SquareSpace, Shopify, PowerPoint, Photoshop, Illustrator]",Colombia,05-06-23,Creative Project Manager,,1,CPM
Miracle Trujillo,miracle.trujillo@domain.com,Creative Project Manager,2b,Cecilia Fleming,14-02-22,Colombia,Colombia,Female,CPM,10201,miracle.trujillo,ADMIN,5,[],"[Finance, Technology, Corporate]","[SquareSpace, Shopify, PowerPoint, Photoshop, Illustrator]",Colombia,06-06-23,Creative Project Manager,,1,CPM
Miracle Trujillo,miracle.trujillo@domain.com,Creative Project Manager,2b,Cecilia Fleming,14-02-22,Colombia,Colombia,Female,CPM,10201,miracle.trujillo,ADMIN,5,[],"[Finance, Technology, Corporate]","[SquareSpace, Shopify, PowerPoint, Photoshop, Illustrator]",Colombia,24-09-23,Creative Project Manager,,1,CPM
Miracle Trujillo,miracle.trujillo@domain.com,Creative Project Manager,2b,Cecilia Fleming,14-02-22,Colombia,Colombia,Female,CPM,10201,miracle.trujillo,ADMIN,5,[],"[Finance, Technology, Corporate]","[SquareSpace, Shopify, PowerPoint, Photoshop, Illustrator]",Colombia,25-09-23,Creative Project Manager,,1b,CPM
Miracle Trujillo,miracle.trujillo@domain.com,Creative Project Manager,2b,Cecilia Fleming,14-02-22,Colombia,Colombia,Female,CPM,10201,miracle.trujillo,ADMIN,5,[],"[Finance, Technology, Corporate]","[SquareSpace, Shopify, PowerPoint, Photoshop, Illustrator]",Colombia,01-11-23,Creative Project Manager,,2a,CPM
Miracle Trujillo,miracle.trujillo@domain.com,Creative Project Manager,2b,Cecilia Fleming,14-02-22,Colombia,Colombia,Female,CPM,10201,miracle.trujillo,ADMIN,5,[],"[Finance, Technology, Corporate]","[SquareSpace, Shopify, PowerPoint, Photoshop, Illustrator]",Colombia,04-06-24,Creative Project Manager,Cecilia Fleming,2a,CPM
Apollo Meza,apollo.meza@domain.com,Creative Project Manager,1a,Mauricio Martin,03-07-23,Colombia,Colombia,Female,CPM,10202,apollo.meza,,,[Other],"[Finance, Technology, Corporate]",[],Colombia,24-09-23,Creative Project Manager,Mauricio Martin,1,CPM
Rosa Graham,rosa.graham@domain.com,Senior Event Marketing Manager,4a Manager,Nataly Whitehead,15-11-21,"Canada, Slovak Republic (Slovakia), Hungary",Canada,Female,Business Function,10203,rosa.graham,,,[Other],"[Lifestyle, Marketing]","[Illustrator, Photoshop, PowerPoint, Keynote, InDesign]","Canada, Slovak Republic (Slovakia), Hungary",24-09-23,Content Marketing Manager,,,Business Function
Rosa Graham,rosa.graham@domain.com,Senior Event Marketing Manager,4a Manager,Nataly Whitehead,15-11-21,"Canada, Slovak Republic (Slovakia), Hungary",Canada,Female,Business Function,10203,rosa.graham,,,[Other],"[Lifestyle, Marketing]","[Illustrator, Photoshop, PowerPoint, Keynote, InDesign]","Canada, Slovak Republic (Slovakia), Hungary",25-09-23,Content Marketing Manager,,3b,Business Function
Rosa Graham,rosa.graham@domain.com,Senior Event Marketing Manager,4a Manager,Nataly Whitehead,15-11-21,"Canada, Slovak Republic (Slovakia), Hungary",Canada,Female,Business Function,10203,rosa.graham,,,[Other],"[Lifestyle, Marketing]","[Illustrator, Photoshop, PowerPoint, Keynote, InDesign]","Canada, Slovak Republic (Slovakia), Hungary",22-12-23,Senior Event Marketing Manager,,4a Manager,Business Function
Giovanni Gibson,giovanni.gibson@domain.com,Creative Project Manager,1a,Abby Middleton,04-09-23,Costa Rica,Costa Rica,Female,CPM,10204,giovanni.gibson,DESIGN_DIRECTOR,2,,[Other],"[SquareSpace, Shopify, PowerPoint, Photoshop, Illustrator]",Costa Rica,24-09-23,Creative Project Manager,Abby Middleton,1,CPM
Eden Long,eden.long@domain.com,Creative Project Manager,2a,Kieran Lindsey,07-03-22,Venezuela,Colombia,Female,CPM,10205,eden.long,SPECIALIST,4,[],"[Finance, Technology, Corporate]",[Other],Venezuela,01-09-22,Creative Project Manager,,1,CPM
Eden Long,eden.long@domain.com,Creative Project Manager,2a,Kieran Lindsey,07-03-22,Venezuela,Colombia,Female,CPM,10205,eden.long,SPECIALIST,4,[],"[Finance, Technology, Corporate]",[Other],Venezuela,24-02-23,Creative Project Manager,,1,CPM
Eden Long,eden.long@domain.com,Creative Project Manager,2a,Kieran Lindsey,07-03-22,Venezuela,Colombia,Female,CPM,10205,eden.long,SPECIALIST,4,[],"[Finance, Technology, Corporate]",[Other],Venezuela,17-03-23,Creative Project Manager,Kieran Lindsey,1,CPM
Eden Long,eden.long@domain.com,Creative Project Manager,2a,Kieran Lindsey,07-03-22,Venezuela,Colombia,Female,CPM,10205,eden.long,SPECIALIST,4,[],"[Finance, Technology, Corporate]",[Other],Venezuela,05-06-23,Creative Project Manager,Kieran Lindsey,1,CPM
Eden Long,eden.long@domain.com,Creative Project Manager,2a,Kieran Lindsey,07-03-22,Venezuela,Colombia,Female,CPM,10205,eden.long,SPECIALIST,4,[],"[Finance, Technology, Corporate]",[Other],Venezuela,06-06-23,Creative Project Manager,Kieran Lindsey,3,CPM
Eden Long,eden.long@domain.com,Creative Project Manager,2a,Kieran Lindsey,07-03-22,Venezuela,Colombia,Female,CPM,10205,eden.long,SPECIALIST,4,[],"[Finance, Technology, Corporate]",[Other],Venezuela,24-09-23,Creative Project Manager,Kieran Lindsey,1,CPM
Eden Long,eden.long@domain.com,Creative Project Manager,2a,Kieran Lindsey,07-03-22,Venezuela,Colombia,Female,CPM,10205,eden.long,SPECIALIST,4,[],"[Finance, Technology, Corporate]",[Other],Venezuela,25-09-23,Creative Project Manager,Kieran Lindsey,1b,CPM
Eden Long,eden.long@domain.com,Creative Project Manager,2a,Kieran Lindsey,07-03-22,Venezuela,Colombia,Female,CPM,10205,eden.long,SPECIALIST,4,[],"[Finance, Technology, Corporate]",[Other],Venezuela,04-06-24,Creative Project Manager,Kieran Lindsey,1b,CPM
Jace Chapman,jace.chapman@domain.com,Creative Project Manager,1a,Alanna Knox,07-08-23,Mexico,Mexico,Female,CPM,10206,jace.chapman,SPECIALIST,1,[Corporate],[Branding],"[Illustrator, Photoshop, PowerPoint, Keynote, InDesign]",Mexico,24-09-23,Creative Project Manager,Alanna Knox,1,CPM
Zuri Figueroa,zuri.figueroa@domain.com,Creative Lead,4a IC,Malayah Morrow,04-04-22,Peru,Peru,Female,Creative,10207,zuri.figueroa,ADMIN,2,"[Minimalistic, Corporate, Modern]","[Lifestyle, Marketing]",[Other],Peru,16-01-23,Creative Account Lead,Chaya Glover,7,Creative
Zuri Figueroa,zuri.figueroa@domain.com,Creative Lead,4a IC,Malayah Morrow,04-04-22,Peru,Peru,Female,Creative,10207,zuri.figueroa,ADMIN,2,"[Minimalistic, Corporate, Modern]","[Lifestyle, Marketing]",[Other],Peru,01-02-23,Creative Account Lead,Malayah Morrow,7,Creative
Zuri Figueroa,zuri.figueroa@domain.com,Creative Lead,4a IC,Malayah Morrow,04-04-22,Peru,Peru,Female,Creative,10207,zuri.figueroa,ADMIN,2,"[Minimalistic, Corporate, Modern]","[Lifestyle, Marketing]",[Other],Peru,05-06-23,Creative Account Lead,Malayah Morrow,7,Creative
Zuri Figueroa,zuri.figueroa@domain.com,Creative Lead,4a IC,Malayah Morrow,04-04-22,Peru,Peru,Female,Creative,10207,zuri.figueroa,ADMIN,2,"[Minimalistic, Corporate, Modern]","[Lifestyle, Marketing]",[Other],Peru,24-09-23,Creative Account Lead,Malayah Morrow,7,Creative
Zuri Figueroa,zuri.figueroa@domain.com,Creative Lead,4a IC,Malayah Morrow,04-04-22,Peru,Peru,Female,Creative,10207,zuri.figueroa,ADMIN,2,"[Minimalistic, Corporate, Modern]","[Lifestyle, Marketing]",[Other],Peru,27-09-23,Creative Account Lead,Malayah Morrow,4a IC,Creative
Spencer Pratt,spencer.pratt@domain.com,Creative,3b,Stella Valentine,07-02-22,Brazil,Brazil,Male,Creative,10208,spencer.pratt,DESIGN_DIRECTOR,4,"[Minimalistic, Corporate, Modern]",[Other],[Other],Brazil,16-01-23,Creative,Thiago Valentine,5,Creative
Spencer Pratt,spencer.pratt@domain.com,Creative,3b,Stella Valentine,07-02-22,Brazil,Brazil,Male,Creative,10208,spencer.pratt,DESIGN_DIRECTOR,4,"[Minimalistic, Corporate, Modern]",[Other],[Other],Brazil,01-02-23,Creative,,5,Creative
Spencer Pratt,spencer.pratt@domain.com,Creative,3b,Stella Valentine,07-02-22,Brazil,Brazil,Male,Creative,10208,spencer.pratt,DESIGN_DIRECTOR,4,"[Minimalistic, Corporate, Modern]",[Other],[Other],Brazil,05-06-23,Creative,,5,Creative
Spencer Pratt,spencer.pratt@domain.com,Creative,3b,Stella Valentine,07-02-22,Brazil,Brazil,Male,Creative,10208,spencer.pratt,DESIGN_DIRECTOR,4,"[Minimalistic, Corporate, Modern]",[Other],[Other],Brazil,24-09-23,Creative,,5,Creative
Spencer Pratt,spencer.pratt@domain.com,Creative,3b,Stella Valentine,07-02-22,Brazil,Brazil,Male,Creative,10208,spencer.pratt,DESIGN_DIRECTOR,4,"[Minimalistic, Corporate, Modern]",[Other],[Other],Brazil,15-02-24,Creative,,3a,Creative
Spencer Pratt,spencer.pratt@domain.com,Creative,3b,Stella Valentine,07-02-22,Brazil,Brazil,Male,Creative,10208,spencer.pratt,DESIGN_DIRECTOR,4,"[Minimalistic, Corporate, Modern]",[Other],[Other],Brazil,27-03-24,Creative,Stella Valentine,3a,Creative
Spencer Pratt,spencer.pratt@domain.com,Creative,3b,Stella Valentine,07-02-22,Brazil,Brazil,Male,Creative,10208,spencer.pratt,DESIGN_DIRECTOR,4,"[Minimalistic, Corporate, Modern]",[Other],[Other],Brazil,30-04-24,Creative,Stella Valentine,3a,Creative
Spencer Pratt,spencer.pratt@domain.com,Creative,3b,Stella Valentine,07-02-22,Brazil,Brazil,Male,Creative,10208,spencer.pratt,DESIGN_DIRECTOR,4,"[Minimalistic, Corporate, Modern]",[Other],[Other],Brazil,04-06-24,Creative,Stella Valentine,3a,Creative
Ailani Valencia,ailani.valencia@domain.com,Senior AP/AR Associate,2b,Gwendolyn Powell,18-05-16,Indonesia,Indonesia,Female,Business Function,10209,ailani.valencia,DESIGN_DIRECTOR,2,"[Minimalistic, Corporate, Modern]",[Branding],[PowerPoint],Indonesia,22-11-22,Finance Specialist,,,Business Function
Ailani Valencia,ailani.valencia@domain.com,Senior AP/AR Associate,2b,Gwendolyn Powell,18-05-16,Indonesia,Indonesia,Female,Business Function,10209,ailani.valencia,DESIGN_DIRECTOR,2,"[Minimalistic, Corporate, Modern]",[Branding],[PowerPoint],Indonesia,14-02-23,Finance Specialist,,,Business Function
Ailani Valencia,ailani.valencia@domain.com,Senior AP/AR Associate,2b,Gwendolyn Powell,18-05-16,Indonesia,Indonesia,Female,Business Function,10209,ailani.valencia,DESIGN_DIRECTOR,2,"[Minimalistic, Corporate, Modern]",[Branding],[PowerPoint],Indonesia,23-03-23,Finance Specialist,,,Business Function
Ailani Valencia,ailani.valencia@domain.com,Senior AP/AR Associate,2b,Gwendolyn Powell,18-05-16,Indonesia,Indonesia,Female,Business Function,10209,ailani.valencia,DESIGN_DIRECTOR,2,"[Minimalistic, Corporate, Modern]",[Branding],[PowerPoint],Indonesia,24-09-23,Finance Associate,,,Business Function
Ailani Valencia,ailani.valencia@domain.com,Senior AP/AR Associate,2b,Gwendolyn Powell,18-05-16,Indonesia,Indonesia,Female,Business Function,10209,ailani.valencia,DESIGN_DIRECTOR,2,"[Minimalistic, Corporate, Modern]",[Branding],[PowerPoint],Indonesia,05-04-24,Senior AP/AR Associate,,1b,Business Function
Ailani Valencia,ailani.valencia@domain.com,Senior AP/AR Associate,2b,Gwendolyn Powell,18-05-16,Indonesia,Indonesia,Female,Business Function,10209,ailani.valencia,DESIGN_DIRECTOR,2,"[Minimalistic, Corporate, Modern]",[Branding],[PowerPoint],Indonesia,28-05-24,Senior AP/AR Associate,,2b,Business Function
Dax Zimmerman,dax.zimmerman@domain.com,Creative,2a,Davian Arellano,06-09-21,Greece,Greece,Male,Creative,10210,dax.zimmerman,PROJECTMANAGER,1,[Corporate],[Branding],[],Greece,16-01-23,Creative,Livia Conley,2,Creative
Dax Zimmerman,dax.zimmerman@domain.com,Creative,2a,Davian Arellano,06-09-21,Greece,Greece,Male,Creative,10210,dax.zimmerman,PROJECTMANAGER,1,[Corporate],[Branding],[],Greece,02-02-23,Creative,Davian Arellano,2,Creative
Dax Zimmerman,dax.zimmerman@domain.com,Creative,2a,Davian Arellano,06-09-21,Greece,Greece,Male,Creative,10210,dax.zimmerman,PROJECTMANAGER,1,[Corporate],[Branding],[],Greece,02-05-23,Creative,Davian Arellano,2,Creative
Dax Zimmerman,dax.zimmerman@domain.com,Creative,2a,Davian Arellano,06-09-21,Greece,Greece,Male,Creative,10210,dax.zimmerman,PROJECTMANAGER,1,[Corporate],[Branding],[],Greece,05-06-23,Creative,Davian Arellano,2,Creative
Dax Zimmerman,dax.zimmerman@domain.com,Creative,2a,Davian Arellano,06-09-21,Greece,Greece,Male,Creative,10210,dax.zimmerman,PROJECTMANAGER,1,[Corporate],[Branding],[],Greece,24-09-23,Creative,Davian Arellano,2,Creative
Dax Zimmerman,dax.zimmerman@domain.com,Creative,2a,Davian Arellano,06-09-21,Greece,Greece,Male,Creative,10210,dax.zimmerman,PROJECTMANAGER,1,[Corporate],[Branding],[],Greece,01-02-24,Creative,Davian Arellano,1b,Creative
Dax Zimmerman,dax.zimmerman@domain.com,Creative,2a,Davian Arellano,06-09-21,Greece,Greece,Male,Creative,10210,dax.zimmerman,PROJECTMANAGER,1,[Corporate],[Branding],[],Greece,06-06-24,Creative,Livia Conley,1b,Creative
Dax Zimmerman,dax.zimmerman@domain.com,Creative,2a,Davian Arellano,06-09-21,Greece,Greece,Male,Creative,10210,dax.zimmerman,PROJECTMANAGER,1,[Corporate],[Branding],[],Greece,02-07-24,Creative,Livia Conley,2a,Creative
Ariyah Hayden,ariyah.hayden@domain.com,Staff Engineer,5a Manager,Elaina Mack,09-07-19,Russian Federation,Indonesia,Male,Business Function,10211,ariyah.hayden,SPECIALIST,2,[Other],"[Lifestyle, Marketing]","[SquareSpace, Shopify, PowerPoint, Photoshop, Illustrator]",Russian Federation,01-09-22,Lead Frontend Engineer,Elaina Mack,4,Business Function
Ariyah Hayden,ariyah.hayden@domain.com,Staff Engineer,5a Manager,Elaina Mack,09-07-19,Russian Federation,Indonesia,Male,Business Function,10211,ariyah.hayden,SPECIALIST,2,[Other],"[Lifestyle, Marketing]","[SquareSpace, Shopify, PowerPoint, Photoshop, Illustrator]",Russian Federation,13-09-22,Frontend Engineer,Elaina Mack,6,Business Function
Ariyah Hayden,ariyah.hayden@domain.com,Staff Engineer,5a Manager,Elaina Mack,09-07-19,Russian Federation,Indonesia,Male,Business Function,10211,ariyah.hayden,SPECIALIST,2,[Other],"[Lifestyle, Marketing]","[SquareSpace, Shopify, PowerPoint, Photoshop, Illustrator]",Russian Federation,24-09-23,Staff Engineer,Elaina Mack,6,Business Function
Leroy Tran,leroy.tran@domain.com,Design Director (Marketing),4b IC,Marley Alvarez,03-10-22,"Argentina, Venezuela",Argentina,Male,Business Function,10212,leroy.tran,CORE,1,[Other],,[],"Argentina, Venezuela",09-03-23,Design Director (Marketing),Kace Solis,,Business Function
Leroy Tran,leroy.tran@domain.com,Design Director (Marketing),4b IC,Marley Alvarez,03-10-22,"Argentina, Venezuela",Argentina,Male,Business Function,10212,leroy.tran,CORE,1,[Other],,[],"Argentina, Venezuela",21-07-23,Design Director (Marketing),,,Business Function
Leroy Tran,leroy.tran@domain.com,Design Director (Marketing),4b IC,Marley Alvarez,03-10-22,"Argentina, Venezuela",Argentina,Male,Business Function,10212,leroy.tran,CORE,1,[Other],,[],"Argentina, Venezuela",24-09-23,Design Director (Marketing),,,Business Function
Leroy Tran,leroy.tran@domain.com,Design Director (Marketing),4b IC,Marley Alvarez,03-10-22,"Argentina, Venezuela",Argentina,Male,Business Function,10212,leroy.tran,CORE,1,[Other],,[],"Argentina, Venezuela",03-01-24,Design Director (Marketing),,4a IC,Business Function
Leroy Tran,leroy.tran@domain.com,Design Director (Marketing),4b IC,Marley Alvarez,03-10-22,"Argentina, Venezuela",Argentina,Male,Business Function,10212,leroy.tran,CORE,1,[Other],,[],"Argentina, Venezuela",06-06-24,Design Director (Marketing),Kace Solis,4a IC,Business Function
Leroy Tran,leroy.tran@domain.com,Design Director (Marketing),4b IC,Marley Alvarez,03-10-22,"Argentina, Venezuela",Argentina,Male,Business Function,10212,leroy.tran,CORE,1,[Other],,[],"Argentina, Venezuela",02-07-24,Design Director (Marketing),Kace Solis,4b IC,Business Function
Kylie Sharp,kylie.sharp@domain.com,Senior Talent Acquisition Partner,2b,Ava Brennan,14-01-21,South Africa,South Africa,Male,Business Function,10213,kylie.sharp,DESIGN_DIRECTOR,4,[Other],[Film],[Other],South Africa,13-09-22,Talent Acquisition Specialist,,3,Business Function
Kylie Sharp,kylie.sharp@domain.com,Senior Talent Acquisition Partner,2b,Ava Brennan,14-01-21,South Africa,South Africa,Male,Business Function,10213,kylie.sharp,DESIGN_DIRECTOR,4,[Other],[Film],[Other],South Africa,11-11-22,Senior Talent Acquisition Partner,,3,Business Function
Kylie Sharp,kylie.sharp@domain.com,Senior Talent Acquisition Partner,2b,Ava Brennan,14-01-21,South Africa,South Africa,Male,Business Function,10213,kylie.sharp,DESIGN_DIRECTOR,4,[Other],[Film],[Other],South Africa,24-09-23,Senior Talent Acquisition Partner,Ava Brennan,3,Business Function
Kylie Sharp,kylie.sharp@domain.com,Senior Talent Acquisition Partner,2b,Ava Brennan,14-01-21,South Africa,South Africa,Male,Business Function,10213,kylie.sharp,DESIGN_DIRECTOR,4,[Other],[Film],[Other],South Africa,26-04-24,Senior Talent Acquisition Partner,Ava Brennan,2b,Business Function
